90138914,Lysis Goes to the Play,1,"Snedeker, Caroline Dale",,,,"American Home School Publishin (2005), Paperback, 62 pages",2005,,,,,Lysis Goes to the Play by Caroline Dale Snedeker (2005),62 p.; 8 inches,0.3 pounds,8 inches,0.3 inches,5.1 inches,8 x 5.1 x 0.3 inches,62 ,,,,,,"From:JillGerawan, _Historical Fiction",BookEnds,English,German,,[0966706749],"0966706749, 9780966706741",,,,1,amazon.com,[2012-09-23],,33686
90139135,The Wizard of Oz (Jewel Sticker Stories),5,"Dussling, Jennifer",,"Smath, Jerry",Illustrator,"Grosset & Dunlap (1999), Edition: Book and Access, Hardcover, 224 pages",1999,,,,,The Wizard of Oz (Jewel Sticker Stories) by Jennifer Dussling (1999),224 p.; 8.08 inches,0.14 pounds,8.08 inches,0.19 inches,7.98 inches,8.08 x 7.98 x 0.19 inches,224 ,,,,,,"From:JillGerawan, _Picture Books",BookEnds,English,,,[0448419785],"0448419785, 9780448419787",,,,1,amazon.com,[2012-09-23],,7035041
90139172,Hans Christian Andersen,1,"Mylius, Johan de.",,,,"Royal Danish Ministry of Foreign Affairs, Department of information (1997), Unknown Binding",1997,,,,,Hans Christian Andersen by Johan de. Mylius (1997),,,,,,,,,,,,,"From:JillGerawan, _Biographies",BookEnds,English,,,[],,,839,German literature > Literature > Literature in other Germanic languages ,1,amazon.com,[2012-09-23],,5289068
90139200,Ancient Egyptian Literature: An Anthology,1,"Foster, John L.",,,,"University of Texas Press (2001), Edition: Lst Ed, Paperback, 336 pages",2001,,,,,Ancient Egyptian Literature: An Anthology by John L. Foster (2001),336 p.; 6.14 inches,0.98 pounds,6.14 inches,9.69 inches,0.91 inches,6.14 x 0.91 x 9.69 inches,336 ,,,,,,"From:JillGerawan, _History",BookEnds,English,,PJ1943.A53,[0292725272],"0292725272, 9780292725270",Egyptian literature > Translations into English,893.108,"Literature > Literature of Egyptian, Coptic and North African languages > Literature of other languages ",1,amazon.com,[2012-09-23],,4548178
90139314,Anna Banana: 101 Jump Rope Rhymes,1,"Cole, Joanna",,"Tiegreen, Alan",Illustrator,"HarperCollins (1989), Paperback, 64 pages",1989,,,,,Anna Banana: 101 Jump Rope Rhymes by Joanna Cole (1989),64 p.; 8.39 inches,0.4 pounds,8.39 inches,9.41 inches,0.2 inches,8.39 x 0.2 x 9.41 inches,64 ,,,,,,"From:JillGerawan, _Activity Books",BookEnds,English,,GR485.C65,[0688088090],"0688088090, 9780688088095",Children > Folklore|Counting-out rhymes|Games|Jump rope rhymes,398.8,"Customs, Etiquette, Folklore > Folklore > Rhymes and rhyming games > Social Sciences ",1,amazon.com,[2012-09-23],,117296
90139341,The Survival Guide for Kids With Ld: Learning Differences (Self-Help for Kids Series),5,"Fisher, Gary L., Ph.D.",,"Cummimings, Rhoda Woods",,"Free Spirit Pub (1990), Edition: 1, Paperback, 104 pages",1990,,,,,"The Survival Guide for Kids With Ld: Learning Differences (Self-Help for Kids Series) by Gary L. Fisher, Ph.D. (1990)",104 p.; 8.8 inches,0.05 pounds,8.8 inches,0.5 inches,5.7 inches,8.8 x 5.7 x 0.5 inches,104 ,,,,,,"From:JillGerawan, _Educational",BookEnds,English,,LC4705.F57,[0915793180],"0915793180, 9780915793181","Learning disabilities|Learning disabilities > United States > Handbooks, manuals, etc. > Juvenile literature|Learning disabled children > Education > United States > Handbooks, manuals, etc. > Juvenile literature",371.9,"Education > Education of special classes > Social Sciences  > Teachers, Methods, and Discipline",1,amazon.com,[2012-09-23],,4166944
90790145,"Earth Facts For Earthlings, Book 2:The United States",1,"Stewart, Kathy",,,,"EFFE Books, Inc. (2006), Paperback, 64 pages",2006,,,,,"Earth Facts For Earthlings, Book 2:The United States by Kathy Stewart (2006)",64 p.; 10.2 inches,0.5 pounds,10.2 inches,0.2 inches,8.8 inches,10.2 x 8.8 x 0.2 inches,64 ,,,,,,"From:JillGerawan, _Science",BookEnds,English,,,[0977358313],"0977358313, 9780977358311",,,,1,amazon.com,[2012-10-16],,13141594
90790353,Exploring the Solar System (Dover Nature Coloring Book),1,"LaFontaine, Bruce",,"Books, Coloring",,"Dover Publications (1998), Paperback, 48 pages",1998,,,,,Exploring the Solar System (Dover Nature Coloring Book) by Bruce LaFontaine (1998),48 p.; 8.5 inches,0.45 pounds,8.5 inches,10.98 inches,0.16 inches,8.5 x 0.16 x 10.98 inches,48 ,,,,,,"From:JillGerawan, _Science",BookEnds,English,,QB501.3,[0486403610],"0486403610, 9780486403618",,793,Amusements and Recreation > Arts And Leisure > Gaming And Puzzles,1,amazon.com,[2012-10-16],,1181471
90790804,What Shall I Grow? (What Shall I Do Today),1,"Gibson, Ray",,,,"Usborne Pub Ltd (2003), Paperback, 32 pages",2003,,,,,What Shall I Grow? (What Shall I Do Today) by Ray Gibson (2003),32 p.; 12.64 inches,0.36 pounds,12.64 inches,0.13 inches,8.2 inches,12.64 x 8.2 x 0.13 inches,32 ,,,,,,"From:JillGerawan, _Science",BookEnds,English,,SB457.G53,[0794503888],"0794503888, 9780794503888",,580,Botany > Botany > Mathematics And Science,1,amazon.com,[2012-10-16],,677375
90793105,Big Bird at Bat (Sesame Street),1,"Albee, Sarah",,,,"Random House Books for Young Readers (1995), Edition: Brdbk, Board book, 12 pages",1995,,,,,Big Bird at Bat (Sesame Street) by Sarah Albee (1995),,,,,,,,,,,,,"From:AlissaShattenberg, _Board Books",BookEnds,English,,,[0679870903],"0679870903, 9780679870906",,,,1,amazon.com,[2012-10-16],,6746165
90793877,WHO LIVES HERE?-PICTBK (Random House Pictureback),1,"Barlowe, Dorothy",,,,"Random House Books for Young Readers (1980), Paperback, 32 pages",1980,,,,,WHO LIVES HERE?-PICTBK (Random House Pictureback) by Dorothy Barlowe (1980),32 p.; 7.9 inches,0.25 pounds,7.9 inches,0.2 inches,7.8 inches,7.9 x 7.8 x 0.2 inches,32 ,,,,,,"From:AlissaShattenberg, _Science",BookEnds,English,,QL756.B35,[0394837401],"0394837401, 9780394837406",,591.564,Habits and behavior > Mathematics And Science > Philoprogenitiveness; Breeding > Physiologic Zoology  > Zoology,1,amazon.com,[2012-10-16],,491792
90795009,Wemberly Worried,1,"Henkes, Kevin",,"Henkes, Kevin",Illustrator,"Greenwillow Books (2010), Edition: 1, Paperback, 32 pages",2010,,,,,Wemberly Worried by Kevin Henkes (2010),32 p.; 7.99 inches,0.28 pounds,7.99 inches,10 inches,0.12 inches,7.99 x 0.12 x 10 inches,32 ,,,,,,"From:AlissaShattenberg, _Picture Books",BookEnds,English,Spanish,PZ7.H389Wg,[0061857769],"0061857769, 9780061857768",First day of school > Fiction|Mice > Fiction|Mice > fiction|Nursery schools > Fiction|Schools > FIction|Schools > Fiction|Schools > fiction|Worry > Fiction,152.4,Emotions > Emotions And Senses > Philosophy and Psychology > Psychology,1,amazon.com,[2012-10-16],,137067
90795282,"Hey, Pancakes! by Tamson Weston published by Scholastic Inc. (2005) [Paperback]",1,--N/A--,,,,"Scholastic Inc. (2005), Paperback",2005,,,,,"Hey, Pancakes! by Tamson Weston published by Scholastic Inc. (2005) [Paperback] by --N/A-- (2005)",,5 pounds,,,,,,,,,,,"From:AlissaShattenberg, _Picture Books",BookEnds,English,,,[],,,,,1,amazon.com,[2012-10-16],,13142126
91194802,A Home Start in Reading (Grades K-3),3,"Beechick, Ruth",,,,"Arrow Press (1985), Paperback",1985,,,,,A Home Start in Reading (Grades K-3) by Ruth Beechick (1985),8.57 inches,0.13 pounds,8.57 inches,0.45 inches,5.54 inches,8.57 x 5.54 x 0.45 inches,,,,,,,"From:MarsiRichardson, _Educational",BookEnds,English,,LB1525,[0940319004],"0940319004, 9780940319004",,370,Education > Education > Social Sciences ,1,amazon.com,[2012-10-29],,4318
91195350,Solve Your Child's Sleep Problems,1,"Ferber, Richard",,,,"Fireside (1986), Edition: Trade Paperback, Paperback, 256 pages",1986,,,,,Solve Your Child's Sleep Problems by Richard Ferber (1986),256 p.; 8.4 inches,0.5 pounds,8.4 inches,0.7 inches,5.4 inches,8.4 x 5.4 x 0.7 inches,256 ,,,,,,"From:MarsiRichardson, _Parenting",BookEnds,English,English,RJ506.S55F47,[0671620991],"0671620991, 9780671620998",Sleep disorders in children,618.928498,Gynecology and Pediatrics > Medicine > Technology,1,amazon.com,[2012-10-29],,54237
91195361,"Mom to Mom: Confessions of a ""Mother Inferior""",1,"Morgan, Elisa",,,,"Zondervan Publ Hse (2003), Paperback, 111 pages",2003,,,,,"Mom to Mom: Confessions of a ""Mother Inferior"" by Elisa Morgan (2003)",111 p.; 7.2 inches,0.2 pounds,7.2 inches,0.5 inches,5.5 inches,7.2 x 5.5 x 0.5 inches,111 ,,,,,,"From:MarsiRichardson, _Parenting",BookEnds,English,,,[0310255376],"0310255376, 9780310255376",,306.8,"Culture and Institutions > Marriage and Parenting > Social Sciences  > Social Sciences, Sociology, Anthropology",1,amazon.com,[2012-10-29],,1102198
91196172,Counting kisses,1,"Katz, Karen",,,,"Scholastic (2002), Paperback, 28 pages",2002,,,,,Counting kisses by Karen Katz (2002),28 p.; 9.3 inches,0.8 pounds,9.3 inches,0.1 inches,8.8 inches,9.3 x 8.8 x 0.1 inches,28 ,,,,,,"From:CourtneyBoudet, _Picture Books",BookEnds,English,,PZ7.K15745Cq,[0439380073],"0439380073, 9780439380072",Babies > Fiction|Counting|Fatigue > Juvenile fiction|Infants > Juvenile fiction|Kissing > Fiction|Kissing > Juvenile fiction,,,1,amazon.com,[2012-10-29],,502938
91196217,The Iceberg Hermit (Point),5,"Roth, Arthur",,,,"Scholastic Paperbacks (1989), Edition: 1St Edition, Paperback, 224 pages",1989,,,,,The Iceberg Hermit (Point) by Arthur Roth (1989),224 p.; 6.79 inches,0.24 pounds,6.79 inches,0.64 inches,4.21 inches,6.79 x 4.21 x 0.64 inches,224 ,,,,,,"From:CourtneyBoudet, _Historical Fiction",BookEnds,English,Norwegian (BokmĂĽl),PZ7.R727Ic,[0590441124],"0590441124, 9780590441124",Arctic Regions > Fiction|Arctic regions > Fiction|Survival > Fiction,700.9,Arts And Leisure > General Art > General Art,1,amazon.com,[2012-10-29],,671483
91196221,The Sign of the Chrysanthemum (Harper Trophy Book),5,"Paterson, Katherine",,"Landa, Peter",Illustrator,"HarperCollins (1988), Paperback, 144 pages",1988,,,,,The Sign of the Chrysanthemum (Harper Trophy Book) by Katherine Paterson (1988),144 p.; 5.2 inches,0.22 pounds,5.2 inches,7.64 inches,0.31 inches,5.2 x 0.31 x 7.64 inches,144 ,,,,,,"From:CourtneyBoudet, _Historical Fiction",BookEnds,English,Swedish,PZ7.P273Si,[0064402320],"0064402320, 9780064402323","Japan > Fiction. > Heian period, 794-1185|Japan > History > Heian period, 794-1185 > Fiction|Japan > History > Heian period, 794-1185 > Juvenile fiction|Japan > Juvenile fiction. > Heian period, 794-1185",800,By Topic > Literature > Literature,1,amazon.com,[2012-10-29],,610692
91196241,The Captive (Apple Paperbacks),5,"Hansen, Joyce",,,,"Apple (1995), Paperback, 195 pages",1995,,,,,The Captive (Apple Paperbacks) by Joyce Hansen (1995),195 p.; 7.4 inches,0.2 pounds,7.4 inches,0.6 inches,5.2 inches,7.4 x 5.2 x 0.6 inches,195 ,,,,,,"From:CourtneyBoudet, _Historical Fiction",BookEnds,English,,PZ7.H19825Cap,[0590416243],"0590416243, 9780590416245",,813,American Fiction > American literature > Literature,1,amazon.com,[2012-10-29],,1285282
91196443,Where Do Babies Come From? (Starting Point Science),1,"Meredith, Susan",,,,"E.D.C. Publishing (1992), Paperback, 24 pages",1992,,,,,Where Do Babies Come From? (Starting Point Science) by Susan Meredith (1992),24 p.; 7 inches,0.1 pounds,7 inches,0.2 inches,6.9 inches,7 x 6.9 x 0.2 inches,24 ,,,,,,"From:CourtneyBoudet, _Science, lookingfor",BookEnds,English,,,[074600690X],"074600690X, 9780746006900",,600,General > Technology > Useful Arts,1,amazon.com,[2012-10-29],,220603
91196486,The Kite Fighters,5,"Park, Linda Sue",,,,"Yearling (2002), Paperback, 144 pages",2002,,,,,The Kite Fighters by Linda Sue Park (2002),144 p.; 5.2 inches,0.22 pounds,5.2 inches,7.6 inches,0.39 inches,5.2 x 0.39 x 7.6 inches,144 ,,,,,,"From:CourtneyBoudet, _Historical Fiction",BookEnds,English,,PZ7.P22115Ki,[0440418135],"0440418135, 9780440418139",Birth order > Fiction|Brothers > Fiction|Contests > Fiction|Kites > Fiction|Korea > Fiction,823.914,1945-1999 > 20th Century > English fiction > English literature > Literature > Modern Period,1,amazon.com,[2012-10-30],,486481
91196512,"The Ultimate Book of Kid Concoctions: More Than 65 Wacky, Wild & Crazy Concoctions",5,"Thomas, John E",,"Durr, Robb|Thomas, Danita Pagel",Illustrator|,"Kid Concoction Company (1998), Edition: 1st, Paperback, 80 pages",1998,,,,,"The Ultimate Book of Kid Concoctions: More Than 65 Wacky, Wild & Crazy Concoctions by John E Thomas (1998)",80 p.,0.65 pounds,,,,,80 ,,,,,,"From:CourtneyBoudet, _Activity Books",BookEnds,English,,TT160.T367,[0439650224],"0439650224, 9780439650229",Handicraft|Handicraft > Juvenile literature|Household supplies > Juvenile literature|Paint > Juvenile literature|Toys,745.5,"Arts And Leisure > Drawing; Decoration; Design  > Hand crafts > Ornamental Design: Carpet, etc. ",1,amazon.com,[2012-10-30],,252749
91196586,Stormy Mistys Foul,1,Henry,,Dennis,Illustrator,"Rand Mcnally And Company (1963), Hardcover",1963,,,,,Stormy Mistys Foul by Henry (1963),,,,,,,,,,,,,"From:JanetBradbury, _Horse Stories",BookEnds,English,Swedish,PZ10.3.H43St,[],,Chincoteague Island (Va.) > Fiction|Chincoteague pony > Fiction|Chincoteague pony > Juvenile fiction|Horses > Juvenile Fiction|Horses > Juvenile fiction|Ponies > Fiction|Stormy (Horse) > Fiction|Stormy (Horse) > Juvenile fiction|Wild ponies > Assateague Island (Md. and Va.) > Juvenile fiction,823.91,20th Century > English fiction > English literature > Literature > Modern Period,1,amazon.com,[2012-10-30],,60259
91196640,"Anne of Avonlea (Anne of Green Gables, Book 2)",1,"Montgomery, L.M.",,,,"Bantam Books (1984), Paperback, 276 pages",1984,,,,,"Anne of Avonlea (Anne of Green Gables, Book 2) by L.M. Montgomery (1984)",304 p.; 4.86 inches,0.33 pounds,4.86 inches,6.86 inches,0.87 inches,4.86 x 0.87 x 6.86 inches,304 ,,,,,,"From:JanetBradbury, _Children's Classics",BookEnds,English,Finnish,PZ7.M768Al,[0553213148],"0553213148, 9780553213140","Adolescence > Juvenile fiction|Bildungsromans|Canada > History > 1914-1945 > Fiction|Canada > History > 1914-1945 > Juvenile sound recordings|Children's stories|Fiction (Curriculum Center)|Girls > Conduct of life > Juvenile fiction|Girls > Juvenile fiction|Islands > Fiction|Islands > Juvenile sound recordings|Large Type Books|Large type books|Livres en gros caractáeres|Orphans > Fiction|Orphans > Juvenila fiction|Orphans > Juvenile fiction|Orphans > Juvenile sound recordings|Prince Edward Island > Fiction|Prince Edward Island > History > 20th century > Fiction|Prince Edward Island > History > 20th century > Juvenile sound recordings|Prince Edward Island > Juvenile fiction|Private schools > Fiction|School stories|Schools > Fiction|Shirley, Anne (Fictitious character) > Fiction|Shirley, Anne (Fictitious character) > Juvenile fiction|Shirley, Anne (Fictitious character) > Juvenile sound recordings|Talking books|Teachers > Fiction|Teachers > Juvenile fiction|Teachers > Juvenile sound recordings|Teachers > fiction",813.52,20th Century > American Fiction > American literature > Early 20th Century 1901- > Literature,1,amazon.com,[2012-10-30],,638061
91196647,"Anne of Ingleside (Anne of Green Gables, No. 6)",1,"Montgomery, L.M.",,,,"Starfire (1984), Paperback, 277 pages",1984,,,,,"Anne of Ingleside (Anne of Green Gables, No. 6) by L.M. Montgomery (1984)",277 p.; 4.29 inches,0.34 pounds,4.29 inches,6.93 inches,0.83 inches,4.29 x 0.83 x 6.93 inches,277 ,,,,,,"From:JanetBradbury, _Children's Classics",BookEnds,English,German,PZ3.M767 Ang PR9199.3.M6,[0553213156],"0553213156, 9780553213157","Fiction (Curriculum Center)|Love stories > Juvenile fiction|Prince Edward Island > Juvenile fiction|Shirley, Anne (Fictitious character) > Fiction|Shirley, Anne (Fictitious character) > Juvenile fiction|Young women > Canada > Juvenile fiction",813.52,20th Century > American Fiction > American literature > Early 20th Century 1901- > Literature,1,amazon.com,[2012-10-30],,31418
91196649,Anne of Green Gables,1,"Montgomery, L.M.",,,,"Bantam Books (Classics) (1982), Edition: 2 REI ANV, Mass Market Paperback, 336 pages",1982,,,,,Anne of Green Gables by L.M. Montgomery (1982),336 p.; 4.29 inches,0.37 pounds,4.29 inches,6.93 inches,0.94 inches,4.29 x 0.94 x 6.93 inches,336 ,,,,,,"From:JanetBradbury, _Children's Classics",BookEnds,English,Undetermined,PZ7.M768An,[055321313X],"055321313X, 9780553213133","Amitiâe > Romans, nouvelles, etc. pour la jeunesse|Audiobooks|Bildungsromans|Canada > History > 1867-1914 > Fiction|Children's stories|Children's stories in English Canadian writers 1900-1945 Texts|Country life > Fiction|Country life > Juvenile fiction|Country life > Prince Edward Island > Fiction|Country life > Prince Edward Island > Juvenile fiction|Domestic Fiction|Domestic fiction|Friendship > Fiction|Friendship > Juvenile fiction|Girls > Fiction|Imagination > Juvenile fiction|Imagination > Romans, nouvelles, etc. pour la jeunesse|Islands > Fiction|Large Type Books|Large type books|Montgomery, L. M. (Lucy Maud), 1874-1942. Anne of Green Gables|Orphans > Fiction|Orphans > Juvenile fiction|Orphans > Prince Edward Island > Juvenile fiction|Orphelins > Romans, nouvelles, etc. pour la jeunesse|Perception de soi > Romans, nouvelles, etc. pour la jeunesse|Prince Edward Island > Fiction|Prince Edward Island > History > 20th century > Fiction|Prince Edward Island > Juvenile fiction|Prince Edward Island > Social life and customs > Juvenile fiction|Self-perception > Juvenile fiction|Shirley, Anne (Fictitious character) > Fiction|Shirley, Anne (Fictitious character) > Juvenile fiction|Shirley, Anne (Personnage fictif) > Romans, nouvelles, etc. pour la jeunesse|Teachers > Juvenile fiction|Vie rurale > ăIle-du-Prince-âEdouard > Romans, nouvelles, etc. pour la jeunesse|ăIle-du-Prince-âEdouard > Romans, nouvelles, etc. pour la jeunesse",812.54,20th Century > American Drama > American literature > Literature,1,amazon.com,[2012-10-30],,3253
91196652,Anne of Green Gables,1,"Montgomery, L.M.",,,,"Bantam Books (Classics) (1982), Edition: 2 REI ANV, Mass Market Paperback, 336 pages",1982,,,,,Anne of Green Gables by L.M. Montgomery (1982),336 p.; 4.29 inches,0.37 pounds,4.29 inches,6.93 inches,0.94 inches,4.29 x 0.94 x 6.93 inches,336 ,,,,,,"From:JanetBradbury, _Children's Classics",BookEnds,English,Undetermined,PZ7.M768An,[055321313X],"055321313X, 9780553213133","Amitiâe > Romans, nouvelles, etc. pour la jeunesse|Audiobooks|Bildungsromans|Canada > History > 1867-1914 > Fiction|Children's stories|Children's stories in English Canadian writers 1900-1945 Texts|Country life > Fiction|Country life > Juvenile fiction|Country life > Prince Edward Island > Fiction|Country life > Prince Edward Island > Juvenile fiction|Domestic Fiction|Domestic fiction|Friendship > Fiction|Friendship > Juvenile fiction|Girls > Fiction|Imagination > Juvenile fiction|Imagination > Romans, nouvelles, etc. pour la jeunesse|Islands > Fiction|Large Type Books|Large type books|Montgomery, L. M. (Lucy Maud), 1874-1942. Anne of Green Gables|Orphans > Fiction|Orphans > Juvenile fiction|Orphans > Prince Edward Island > Juvenile fiction|Orphelins > Romans, nouvelles, etc. pour la jeunesse|Perception de soi > Romans, nouvelles, etc. pour la jeunesse|Prince Edward Island > Fiction|Prince Edward Island > History > 20th century > Fiction|Prince Edward Island > Juvenile fiction|Prince Edward Island > Social life and customs > Juvenile fiction|Self-perception > Juvenile fiction|Shirley, Anne (Fictitious character) > Fiction|Shirley, Anne (Fictitious character) > Juvenile fiction|Shirley, Anne (Personnage fictif) > Romans, nouvelles, etc. pour la jeunesse|Teachers > Juvenile fiction|Vie rurale > ăIle-du-Prince-âEdouard > Romans, nouvelles, etc. pour la jeunesse|ăIle-du-Prince-âEdouard > Romans, nouvelles, etc. pour la jeunesse",812.54,20th Century > American Drama > American literature > Literature,1,amazon.com,[2012-10-30],,3253
91196690,A Tale of Two Cities (Bantam Classic),3,"Dickens, Charles",,,,"Bantam Classics (1989), Mass Market Paperback, 416 pages",1989,,,,,A Tale of Two Cities (Bantam Classic) by Charles Dickens (1989),416 p.; 4.25 inches,0.43 pounds,4.25 inches,7.01 inches,0.98 inches,4.25 x 0.98 x 7.01 inches,416 ,,,,,,"From:JanetBradbury, _Adult Classics",BookEnds,English,Spanish,PR4571.A1,[0553211765],"0553211765, 9780553211764","City and town life > England > London > Fiction|City and town life > France > Paris > Fiction|Dickens, Charles, 1812-1870. Tale of two cities|Dickens, Charles, 1812-1870. Tale of two cities > Examinations > Study guides|Epic fiction|Executions and executioners > Fiction|Fathers and daughters > Fiction|France > Fiction. > Revolution, 1789-1799|France > History > Revolution, 1789-1799 > Drama|France > History > Revolution, 1789-1799 > Fiction|France > History > Revolution, 1789-1799 > Juvenile fiction|France > History > Revolution, 1789-1799 > Literature and the Revolution|France > History > Revolution, 1789-1799 > Literature and the revolution|France > Juvenile literature > Revolution, 1789-1799|France > Literature and the revolution. > Revolution, 1789-1799|French > England > London > Fiction|French > London > Fiction|Friendship > Fiction|Historical Fiction|Historical fiction|Large Type Books|Large type books|London (England) > Fiction. > 18th century|London (England) > History > 18th century > Fiction|London (England) > History > Fiction|Lookalikes > Fiction|Loyalty > Fiction|Miller, Henry, 1860-1926|Paris (France) > Fiction. > 1789-1799|Paris (France) > History > 1789-1799 > Fiction|Political refugees > Fiction|Revenge > Fiction|War > Fiction|War stories|historical fiction",823.8,English fiction > English literature > Literature > Victorian period 1837-1900,1,amazon.com,[2012-10-30],,17728
91196694,Persuasion (Penguin Popular Classics),1,"Austen, Jane",,,,"Penguin Books (1994), Paperback, 272 pages",1994,,,,,Persuasion (Penguin Popular Classics) by Jane Austen (1994),272 p.; 7.05 inches,0.33 pounds,7.05 inches,4.37 inches,0.71 inches,7.05 x 0.71 x 4.37 inches,272 ,,,,,,"From:JanetBradbury, _Adult Classics",BookEnds,English,French,PR4034.P4,[0140620540],"0140620540, 9780140620542","Austen, Jane, 1775-1817 > Criticism and interpretation > Periodicals|Austen, Jane, 1775-1817 > Periodicals|Austen, Jane, 1775-1817 > Societies, periodicals, etc|Austen, Jane, 1775-1817. Persuasion|Austen, Jane, 1775-1817. Persuasion > Examinations > Study guides|England > Fiction|England > Fiction. > 19th century|England > Social life and customs > 19th century > Fiction|England > fiction|English fiction|First loves > Fiction|Great Britain. Royal Navy > Officers > History > 19th century > Fiction|Humorous stories|Jane Austen Society of North America > Periodicals|Love Stories|Love stories|Man-woman relationships > England > Fiction|Man-woman relationships > England > History > 19th century > Fiction|Motherless families > Fiction|Problem families > Fiction|Psychological fiction|Rejection (Psychology) > Fiction|Ship captains > Fiction|Upper class|Upper class > England > History > 19th century > Fiction|Young women > England > Fiction|Young women > England > History > 19th century > Fiction|Young women > Fiction",823.7,Early 19th century 1800-37 > English fiction > English literature > Literature,1,amazon.com,[2012-10-30],,1500
91196728,The Ballad of Lucy Whipple,5,"Cushman, Karen",,,,"Clarion Books (1996), Edition: 1St Edition, Hardcover, 208 pages",1996,,,,,The Ballad of Lucy Whipple by Karen Cushman (1996),208 p.; 6.5 inches,1.1 pounds,6.5 inches,9.25 inches,0.87 inches,6.5 x 0.87 x 9.25 inches,208 ,,,,,,"From:JanetBradbury, _Historical Fiction",BookEnds,English,German,PZ7.C962Bal,[0395728061],"0395728061, 9780395728062",California > Fiction|California > Gold discoveries > Fiction|Family life > California > Fiction|Frontier and pioneer life > California > Fiction,813.54,20th Century > American Fiction > American literature > Later 20th Century 1945- > Literature,1,amazon.com,[2012-10-30],,96098
91196737,Wives of the Presidents,1,,,,,"Hammond (1981), Hardcover",1981,,,,,Wives of the Presidents (1981),,,,,,,,,,,,,"From:JanetBradbury, _History",BookEnds,English,English,E176.2.M44,[0843739134],"0843739134, 9780843739138",First ladies|Presidents' spouses > United States > Biography|Presidents' spouses > United States > Juvenile literature,973.0992,History and Geography > North America > Presidents--United States--collected biography > United States,1,amazon.com,[2012-10-30],,2000321
91196830,Verses of Virtue,1,"Phillips, Elizabeth Beall",,,,"The Vision Forum, Inc. (2002), Hardcover, 140 pages",2002,,,,,Verses of Virtue by Elizabeth Beall Phillips (2002),140 p.; 8.66 inches,0.99 pounds,8.66 inches,0.61 inches,6.5 inches,8.66 x 6.5 x 0.61 inches,140 ,,,,,,"From:JanetBradbury, _Poetry",BookEnds,English,,,[1929241607],"1929241607, 9781929241606",,811,American Poetry > American literature > Literature,1,amazon.com,[2012-10-30],,393005
91419124,Rain Forest Secrets,1,"Dorros, Arthur",,"Dorros, Arthur",Illustrator,"Scholastic (1990), Edition: Reprint, Paperback, 40 pages",1990,,,,,Rain Forest Secrets by Arthur Dorros (1990),40 p.; 9.97 inches,0.2 pounds,9.97 inches,0.18 inches,7.96 inches,9.97 x 7.96 x 0.18 inches,40 ,,,,,,"From:D4G, _Science",BookEnds,English,,QH541.5.R27D67,[0439063949],"0439063949, 9780439063944",Ecology|Rain forest ecology|Rain forest ecology > Juvenile literature|Rain forests|Rain forests > Juvenile literature|ecology,574.52642,Biology > Ecosystems > Forests > Homologies > Mathematics And Science,1,amazon.com,[2012-11-07],,710069
91419216,Oddhopper Opera: A Bug's Garden of Verses,1,"Cyrus, Kurt",,,,"Harcourt Children's Books (2001), Edition: 1, Hardcover, 32 pages",2001,,,,,Oddhopper Opera: A Bug's Garden of Verses by Kurt Cyrus (2001),32 p.; 9.9 inches,0.9 pounds,9.9 inches,0.5 inches,9.8 inches,9.9 x 9.8 x 0.5 inches,32 ,,,,,,"From:D4G, _Science",BookEnds,English,,PS3553.Y49B83,[],,"American poetry|Children's poetry, American|Gardens > Juvenile poetry|Gardens > Poetry|Insects > Juvenile poetry|Insects > Poetry",811.6,21st Century > American Poetry > American literature > Literature,1,amazon.com,[2012-11-07],,2471246
91419530,The Three Grumpies,5,"Wight, Tamra",,"Collins, Ross",,"BLOOMSBURY (2003), Hardcover, 32 pages",2003,,,,,The Three Grumpies by Tamra Wight (2003),32 p.; 10.8 inches,1.95 pounds,10.8 inches,0.5 inches,9.8 inches,10.8 x 9.8 x 0.5 inches,32 ,,,,,,"From:D4G, _Picture Books",BookEnds,English,,PZ7.W63935Th,[],,,,,1,amazon.com,[2012-11-07],,2224017
91420288,The Wagon and the Star,5,"Grenier, Mildred B",,,,"Standard Pub (1971), Paperback, 96 pages",1971,,,,,The Wagon and the Star by Mildred B Grenier (1971),,,,,,,96 ,,,,,,_Historical Fiction,BookEnds,English,,,[],,,,,1,amazon.com,[2012-11-07],,11748108
91420473,Himalayan Smuggler,1,"Bowdish, Pearl",,,,"Select Books, New Delhi, India",1981,,,,,Himalayan Smuggler by Pearl Bowdish (1981),,,,,,,,,,,,,"From:AmyRhiger, _Cultures",BookEnds,,,,[],,,,,1,manual entry,[2012-11-07],,13209706
91420984,Tucker's Countryside,1,"Selden, George",,"Williams, Garth",Illustrator,"Square Fish (2012), Edition: Reprint, Paperback, 192 pages",2012,,,,,Tucker's Countryside by George Selden (2012),192 p.; 7.66 inches,0.32 pounds,7.66 inches,0.54 inches,5.21 inches,7.66 x 5.21 x 0.54 inches,192 ,,,,,,"From:AmyRhiger, _Chapter Books",BookEnds,English,,PZ7.T37154Tu,[1250002567],"1250002567, 9781250002563",Cats > Fiction|Country life > Fiction|Crickets > Fiction|Mice > Fiction,813.5,20th Century > American Fiction > American literature > Literature,1,amazon.com,[2012-11-07],,1964567
